Ulasan,Label
makasih ya.... kiriman dah sampe,1
Okelahh..sesuai dgn deskripsi,1
Puas................. thx,1
"Produk sesuai deskripsi, foto 
Packing,pengiriman,RapiCepat, mantap
Sukses selalu
Terimakasih",1
"Cepet bgt nyampe order yg 4hari,,,1hari udah sampe👍👍👍👍👍",1
"Produk sesuai deskripsi, pengiriman cepat",1
"Barang kualitas bagus.
Sudah coba dipakai, bekerja seperti yg diharapkan.",1
Produk sesuai dengan gambar...mantap,1
"Mantap alatny, sekali jepret langsung tancap,pokokny recommended.",1
thanks barang dah sampe....,1
Original sesuai foto bagus mantap,1
Barang bagus sesuai.pesanan.,1
"Babut , maksudnya bagus , belanja disini , barang sesuai gambaran di otak saya",1
"asli rapide r-23, respon seller cepat",1
Produk sesuai dengan deskripsi.,1
Cepet abieasssssss gannnnnn,1
"cepet sampainya,recomend",1
"telah diterima dengan baik,, semoga awet barangnya",1
Recomemded seller........,1
Terima kasih sudah sampai,1
Pengiriman cepat packing rapi,1
Sesuai... maaf baru konfirmasi... fast respon...,1
recomsel....................,1
Bagus...berfungsi dg baik,1
Barang diterima sesuai order,1
"Respon cepat, packing rapi dan aman, makasih yaaa",1
"Produk cepet bgt sampainya,sesuai gambar..penjual ramah..trimakasih dan sukses terus",1
"Pengiriman cepat,  barang sesuai deskripsi,,  terima kasih",1
Paket mantab langsung dipakai dan hasilnya memuaskan ...recomended nih ..untuk order berikutnya...,1
Barangnya sesuai dengan harapan,1
"Alhamdhulillah pesanan k sudah sampai lebih cepat dari perkiraan, kualitas barang oke banget, sangat memuaskan.",1
"Barang sampai dengan selamat, packing rapih pake buble, pengiriman cepat.... top lah",1
Barang sesuai deskripsi dan response Seller cepat.,1
"Barang cepat sampai, pesan sabtu, minggu sampai, sesuai harapan, tks.",1
👍 barang berkualitas,1
barang baguuuus &amp; pengiriman cepat,1
Terimakasih.........................,1
"Lumayan untuk harga segitu,,, bagus juga dan bekerja dengan baik",1
"Pengiriman Cepat, dan barang sesuai pesanan",1
Good stuff .. Recommended !,1
Barang lom dicoba.. pasti bagus mantap dah..,1
"Barang dtg cepat,  berkualiras,  dan penjual respon. Ok trims..!",1
"Barang sudah diterima dgn baik, SGB lah, fungsi jg ok.",1
Barang bagus sangat kokoh,1
"bagus gan, barang nya kokoh",1
Barang sesuai dengan pesanan...mantab gan👍🏻,1
Brh sdh sampe. .trims gan..,1
Pengiriman sangat cepat dan kenasan baik,1
barang sesuai pesanan dan berfungsing dengan baik... thanks ya...,1
"Orang counter, tukang jok, kuli bangunan, tukang cilok, tukang sate, driver grab, supir go car dll wajib beli ini.. pekerjaan jd mudah",1
Barangnya Memuaskan gan..,1
"barang sudah diterima dengan baik,pengiriman sesuai jadwal .. mantap 10 jempoool dah",1
Goood...................,1
"Trimakasih, gan barang dah sampai.. Top.",1
"Staples nya sdh sampai, tks",1
"produk sesuai dengan foto
terima kasih gan",1
"Good, proses cepat..........",1
Respon cepat pengiriman super cepat barang sesuai mantap,1
"barang bagus,respon cepat.tx.",1
"Sudah dicoba, kualitas oke
Sesuai deskripsi, terima kasih",1
baguuuuuuuuuuussssssssssssssss kreeeeeeeeeeen,1
"Responnya cepet, barang sudah sampai, dicoba juga berfungsi baik,",1
cepat sampai mantab makasih,1
Cepat pengirimannya ea,1
"mantep,  barang bagus..  thanks ya..",1
"Seller oke, packing oke, barang fungsi dg baik. JNE nya yg busuk. Masa dari kardus luar smp isi dalamnya basah semua kena hujan. Kurir kamprett",1
"respon cepat,barang sesuai poto,dan berfungsi normal..",1
barang bagus terima kasih,1
sangat cepat dan barang persis contoh,1
barang oke sip recommended seller,1
Barang sesuai pesanan,1
thanks... recomended.........,1
"Thanks gan .. barang sdh sampe, "" isi straplesnya udh patah2 rejectn sprtinya"" .. semoga bermanfaat .. semoga mkin laris lapaknya.. makasih",1
"barang bagus sesuai gambar, &amp; sesuai harga, trims y",1
"Okey gan ,, makasih barang sudah mendarat",1
bagussssss.............................,1
barangx sdh sampai..packing dan barangx bgs bngt..mksh gan...,1
Staples sdh dicoba & berfungsi baik. Terima kasih seller.,1
Barang sudah sampai dan berfungsi dengan baik,1
"Respon seller dan pengiriman cepet banget, packing aman dan rapi, kualitas barangnya gak murahan dan berfungsi dengan baik. Recommended terima kasih!",1
"Paket sesuai pesanan,  gosend lagi bagus cepat terima kasih",1
terimakasih barang sudah sampe....pengirimannya cepat kemasan rapih....tks,1
"oke top markotop, proses cepat, malam bayar, siang sampai",1
"terima kasih buat segala pelayanannya, barangnya bagus, mau saya gunakan pasang klem kabel biar lebih cepat. ternyata brad nail f15 juga bisa masuk. salam sukses gan.",1
udah samapi...makasih banyak Juragan...,1
"sesuai, bagus, terima kasih...sukses terus",1
"barang sesuai, pengiriman ckp cepat.. mksh",1
"Barang sesuai deskripsi, penjual responsif, pengiriman cepat dan akurat. Terima kasih",1
"sesuai deskripsi....
Terima kasih",1
"Respon dan Proses Order cepat, barang Sesuai gambar dan pengunaan berfungsi baik",1
trims.....................................,1
"barang oke, sesuai berfungsi dgn bagus, semoga awet...
thx gan",1
lumayannnnnnnnnnnnnnnnnnnnnnnnnn,1
sesuai pesanan.  mantappppppppppppplllllllpppp,1
terimakasih paketnya sudah sampai... good saller recoment...,1
"Bagus barangnya, sesuai dengan deskripsi. Seller top. Thank you",1
paket sudah saya terima... terima kasih,1
thaks...............................................,1
"Barang sudah diterima, respon penjual cepat, pengiriman juga cepat. barang bagus,,,",1
barang dah sampe cuma blum di buka. mudah2an bagus..,1
Cepet bgt proses pngirimannya..,1
barangnya sudah sampai gan trims,1
Brg bagus.. Pertama agan na krm barang na gk dpt isi staples na gr2 kesalahan pabrik yg mn msh segel tp isi staples na gk ad.. Lngsng komplain lwt tokopedia..  agan na lngsng mnt krm balik n brg d krm yg sesuai.. Ongkir bulak balik d tanggung ama agan na.. Thx bgtt gan.. Bnr2 recomended seller..,1
"paket sudah sampai dengan selamat.
Barang bagus. dapet isinya 3 macam pula. tq",1
sudah sampai dengan selamat... fast response... thks...,1
Thank you. Proses pengiriman cepat.,1
makasih..responnya cepat sekali..kemarin sore pesan..tadi siang barang sampai..tks,1
"Produknya bagus bosque...........,...........,.............,.",1
kirim nya cepat... produk lumayan...,1
mantap..........................,1
"Alus uyy geus nepi deui, nuhun... Mudah2an awet",1
"Sipppppp
Thank&#39;s",1
Pengiriman tepat waktu terima kasih tambah sukses,1
Respon cepat...barang sesuai di gambar..4 jam udah sampe....makasih gan...,1
Barang bagis sesuai diskripsi,1
"Mantap, sesuai yg di iklankan",1
Ksiiiiiiiiiiiiiiiiiiiiiioiiiiiooooiiiiiiiiiip,1
mantap... fast respon... harga bersahabat.........,1
"terimakasih..
barang sudah sampai..",1
mantap ... sesuai pesanan dan semoga awet,1
Staples nya o. K gan,1
"Fast respon... material bagus, smoga awet... Tq Gan.",1
terimakasih barang sudah sampai sesuai dengan pesanan dengan layanan dan respon yang cepat....,1
Barangbsudah sampai yujuan cepat parking bagus,1
ooooooooooooooookkkkkkkk............,1
"bagus, sesuai dengan pesanan dan berfungsi dengan baik.",1
Tooooooooooooooooooop bgt,1
Terimakasih barang sdh sy terima sesuai pesanan..,1
"Packing ok, respon cepat and barang sesuai deskripsi. Recsel..",1
"hari ini sy ke ltc Lindeteves, memang lbh baik online,dpt bebasongkir, sangat efisien belanja.
recommended seller",1
"Sudah diterima sesuai deskripsi, barang bagus",1
Udh 3 x lbh beli disini.Ga pernah kecewa bli disini..fast respon..pengiriman sangat cepet dan rapi..lanjutkan..recomended bgt,1
"Terima kasih, barang sudah sampai gannn",1
"Barang bagus, cepat sampai, recommended!",1
Sangat puas Belanja di toko ini,1
Barang sampai dengan selamat.,1
"barang sesuai, respon cepat... jempol dehhh...",1
Selalu puas dengan pelayanan toko ini dan tokopedia. Top seller,1
"Respon cepat,paket cepat sampai",1
Barang sdh sampai...fast respons 👍🏻,1
Recomended seller...bossss,1
Barang nya okey.... pengiriman juga cepat....mantapppp....makasih yah...,1
"barang sudah sampai, terima kasih",1
Pas... cocok... sesuai dengan gambar dan deskripsi,1
Barang sesuai pesanan.mksh,1
Belanja kedua kalinya. Selalu memuaskan. Respon cepat. Recommended seller 👍,1
Stlh trf lsg dikirim oleh wahana. Pake wahana ke serang cuma sehari sudah sampai.. recommended,1
Packing rapi sellernya juga  ramah produk juga bagus👍👍👍makasih gan,1
Cpt bgt pake wahana sampe kurang dr 24jam ke serang.. goodd!!!,1
"Produk sesuai dengan etalase gambar, pengiriman cepat, respon baik. Pokok nya ok lah. 
Sukses selalu dan tingkatkan terus pelayanan",1
"Baru nyoba merek ini ternyata bagus.
Sukses jualannya",1
Tiba lebih cepat ........,1
Mantap gan.. sesuai pesanan dan perkiraan... Mantap tap dah.. thanks gan,1
Sesuai pesanan.............,1
"Thxs gan, barangnya sdh sampai dgn baik.",1
OK PAS MANTAP.........,1
thanks ya boss semoga bermanfaat,1
joooooooooooooooooooooooosss,1
barang sudah sampai... thanks for seller,1
"barang udah nyampk tadi sore, baru konfirmasi baru pulang kerja",1
"oke uda kami terimah
barang bagus. tidak ada masalah. mantaaap.",1
Good quality ... suwun y sukses slalu,1
"Respon tercepat dari semua toko yg pernah saya order, mantap",1
"Barang sesuai deskrepsi, bagus",1
"Produk sesuai foto, uji coba hasil memuaskan",1
Siiiiiiiiiippppppppppp,1
Sudah diterima dan sesuai pesanan,1
"Produk sesuai deskripsi, respon cepat, setelah checkout langsung dikirim. Recomended seller... 👍🏻👍🏻 *Semoga semakin sukses.",1
Barang dah sampai dengan selamat,1
barang sudah sampai.....respon seller sangat responsif,1
"Ok, brg sdh sampai packing rapi.",1
Bagus mantab....agak berat...,1
Terima kasih..............,1
Barangnya mantap bro!!,1
Respon super cepet. 3 jam 30 mnt barang sdh sampai.,1
"Barang sudah diterima dengan baik, sesuai dengan gambar dan cepat, respon penjual lewat chat cepat dibalas, packing rapi....👌🏻",1
Barang sesuai deskripsi,1
"Pengiriman lumayan cepat, tp kenapa waktu di pasang isi paku yg beli 8rb an itu kok keluarnya 2 - 2 ya... apa bisa di atur biar tipa jepret keluar Nya 1 paku sj?",1
"Barang udah mendarat, makasih",1
Barang sesuai pesanan dan bagus,1
"Barang agak telat tapi sudah saya terima cuma belum di coba ,semoga bagus barang nya..",1
"packing tidak rapih, isi berantakan, semoga kualitasnya ok",1
Barang sesuai deskripsi,1
"Barang sesuai, bagus dan murah, mantapp",1
"Mantap.........,..,..........
.",1
Ok. Susuai dengan pesansan,1
Sesuai iklan. Produk kualitas baik. Paking aman. Kirimnya juga cepat.,1
"Terima kasih
Barang sudah sampai
Jumlah sesuai dengan pesanan
Packing rapih",1
Biar bintang yg berbicara,1
tanks bos barang dah sampai.... sesuai harapan.....,1
sudah terima barang nya. tks~,1
trim gan barangnya sudah sampai,1
oke..................................,1
"barang ok, sesuai ekspektasi",1
barang sesuai pesanan. respon n layanan cepat,1
topp ... pesanan sesuai,1
Barang sdh sampai dengan baik,1
yoiyoiyoiyoiyoiyoiyoyiyoi,1
"Terima kasih
Barang sudah sampai.
Jumlah sesuai pesanan.",1
Bagusssss barangnyaaaaa rekomended reseller,1
barang sudah sampai sesuai deskripsi dalam kondisi baik . thank gan,1
"Terima kasih.
Barang sudah sampai.
Jumlah sesuai pesanan.
Packing rapih.",1
sip.......................................,1
t1qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,1
"tqqqqqqq,stepless pas, utk merk krisbow,",1
paket sudah diterima dengan baik. tks.,1
"ok gan, barang pesanan saya sudah sampai. trima kasi.",1
Makasih gan.......................,1
"Thanx gan, barang sudah d terima",1
Bagus. Dikirim cepat. Terima kasih,1
Siiiiiiiiiiiiiiiippp laahh,1
Pengiriman cepat dan barang yang dikirm mantep,1
Ssuiiiiippp....barang e josss,1
barangxa oke gan paking juga rapih..,1
sesuai.. dengan harga...,1
"brg sudah saya terima, thanks.",1
wokeeee.....pengiriman cepat...packing siip....gojek'e konco dewe mas bos....hehehehe,1
Barang sdh sampai.. thx,1
"salah beli, untuk mollar jangan pakai yang ini :)",1
Bagus sesuai dgn deskripsi.,1
barang bagus sesuai deskripsi,1
Sesuai order semoga cocok dg  staplesnys,1
Yerima kasih.............,1
barang nya berpungsi dengan baik mantap lah pokok nya,1
Barang dan isinya sesuai pesanan,1
"Barang sesuai pesanan, dikirim dg cepat",1
"Terimakasih pak..  Barang sudah sampe..  Barang nya sesuai. Keinginan... 
 Best Toko ini",1
Biar bintang yg menilai,1
makasih makasih makasih makasih,1
Good..fast respon..thx gan..,1
Terimakasiihh.. Belum di cobak....,1
......................,1
"Mantap, produk sesuai ekpektasi",1
Mantaaaap. Fast dan berfungsi dengan baik. Sesuai etalase dan deskripsi. Sangat direkomendasikan utk pembeli. 👍👍👍,1
Sip....................,1
Barang sesuai pesanan dan sampai dengan selamat,1
"Barang bagus,,,dah sampai dengan selamat,,maksh",1
"respon cepat, kirim cepat, barang sudah dicoba bagus...",1
barang sesuai pesanan. tp isi steples tdk semua yg dideskripsi bs masuk.,1
"Sesuai dgn deskripsinya,bagus,cepat, dan packaging rapih👍",1
Barang bagus sesuai pesanan...,1
"Stapler tembak nya bagus, berfungsi dg baik
Harga mantabs
Semoga awet
Pengiriman cepat
Terima kasih",1
Barang bagus memuaskan...,1
Barang sudah diterima dengan baik..,1
Barang oke pengiriman super cepat,1
Mantul ..............................,1
"Barang sdh diterima, packaging rapi dan berfungsi dgn baik. Thx",1
"barang bagus, hanya pengiriman telat",1
Terima kasih barang sudah mendarat,1
"Barang sesuai pict, pesan pagi bsk udah sampai:)",1
"Gooodddd dan berfungsi dengan baik,  tq",1
Barang sesuai dgn pesanan,1
Barang oke... Sesuai iklan dan orderan. Thx,1
"TOP, Recomended Seller",1
Barang sdh sampai.. Okesiip,1
Barang dah sampai packing rapih terimakasih,1
respon cepat produk berkualitas recommended,1
Mantap respon cepat..tks,1
Sangat puas .. order lgsg di proses dan cepat pengirimannya,1
"Sesuai gambar dan deskripsi, semoga tahan lama",1
Barang sesuai ulasan...mantap,1
Mantaaappp recomend banget,1
respon CPT pengiriman juga cepet,1
"Super respon n pengiriman super cepat..... Belum coba, semoga produknya juga ok",1
Mantapssss............,1
"Mantap makasih gannn
.......",1
respon mantap. barang bermanfaat.,1
Mantab gan................,1
Barangnya sudah sampai dan sesuai,1
Terbaiklaaaaaaaaaaaaaaah,1
"Terima kasih, barang sudah sampai dan berfungsi dengan baik",1
"kiriman sudah sampai, makasih gan",1
"Sesuai gambar, terima kasih gan",1
"Pengiriman cepat, barang sesuai deskripsi. Thanks ya",1
Bagus .hentakan nya kenceng,1
"Pengiriman cepat, pelayanan mantap, toko paling top",1
"Barang qulitas baik, bahan tebal. Tidak ada cacat. Recommended 👍👍",1
"Produk ok. Sd dicoba, berjalan baik. Semoga awet.",1
Produk original berkualitas berfungsi baik,1
Barang sesuai dengan spesifikasi. Thanks gan,1
Barang datang sesuai pesanan,1
Barang sesuai deskripsi.... pengiriman cepat...,1
"Barang sesuai pesanan, tapi blm di coba, pengiriman cepat",1
...................................sip,1
Mkasih........................,1
sesuai harapan............................ok bagus......................mantap cuy......,1
Fast respond &amp; kualitas ok,1
"Bagus, pelayanan cepat",1
Kwalitas baik...sdh di coba.dan mudah pemakainx..thanks..,1
barang sudah di terima dengan cepat dan kondisi barang lengkap. thanks,1
"Thanks gan, good job
Next order lagi",1
barangnya mantap. yang penting mureeee,1
Bos klu beli isinya ready,1
Barang sampai dan tes ok,1
brg udah dateng. respon cepet. kemasan rapih.  tp belum dicoba. moga2 awet dah.,1
Barang pesanan telah sampai. Pengiriman cepat. Hanya saja blm diperiksa krn sedang diluar rumah.Terima kasih.,1
brng ny sesuai dg postingan n bagus...,1
Sip barang sesuai dgn deskripsi,1
Bagusss..............,1
Ty gan....respon cepat ...recomended seller...sukses gan.....,1
Sudah diterimaaaaaaaaaaaaa,1
pking baik barang ok cuma agk lmbat pngirnnya...,1
Barang Oke...di tes nembaknya kencang....mantap laH,1
Pesanan sampai sgt cepat. Belom dicoba barangnya. Tapi bagus kelihatannya cukup kokoh untuk harga murah..,1
"Barang sudah dicoba, hasilnya sangat bagus, semoga awet",1
Barangnya sesuai dengan pesanan,1
"pengiriman cepat, packing rapi",1
"Barang sesuai dengan deskripsi, dites ok, recommended seller, sukses gan,mksh.",1
Barans sesuai pesanan,1
"respon cepat, produk sesuai deskripsi dan packing rapi",1
terimakasih pengiriman cepat....................dan barang sesuai,1
biarkan bintang yang berbicara...,1
"Ok, mudah2an staples gun-nya bisa berfungsi maksimal. Trims",1
terimakasih barang sudah sampai,1
Mantaapp.... GoodJobs......,1
Staples tembak nya bisa berfungsi baik. Barusan saya gunakan untuk staples sofa saya dan bisa. Hasil nya bagus dan rapi. Thank you.,1
Good product ..buy it pls,1
"Barangnya sudah diterima dengan baik, penanganan proses pengirimannya cepat . . . kualitas barang Ok punya . . . murah . . .",1
spek sesuwai dgn yg diiklankan.. respon cepat.. repeat order lancar teruss... mantab!!,1
barang bagus telah dicoba tp utk ekspedisi wahana kurang baek (lama)...ovel all goodjob,1
"Barang sesuai deskripsi dan gambar, smoga awet.",1
barangnya sudah sampe berfungsi dengan baik cuma agak telat aja sampe nya tks gan,1
"Mantap, barang bagus sesuai harapan",1
bagus...goooooodddddddd....,1
"packing rapi, kuat, bagus..barang sesuai, dicoba hasil bagus...recomended sklii..top",1
Thankkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
barang sudah diterima sesuai pesanan,1
Terima kasih telah mengirimkan barang dengan cepat dan kondisinya sangat bagus. bahkan dilengkapi pula dengan isinya. terima kasih banyak cahayabelawa,1
Pelayanannya oke... Packingnya oke.. Barangnya juga oke banget...mksh boss,1
barang sudah nyampai dengan selamat,1
mantapppppppppppppppppppp,1
"Sesuai pesanan, terina kasih",1
"steples tembak bagus,recomended",1
"makasih, barang sesuai gambar",1
barangnya bagus dan cepat sampainya,1
Sangat bermanfaat. Terimakasih banyak,1
sippp..................................,1
berfungsi dengan baik....sukses selalu gan,1
barang dah sya trima dgn slamat gan  Trims,1
cakeepp ............................,1
Sesuai pesanan xxxxxxx,1
barang sudah nyampai mantapp,1
"baranh sudah di terima, Sukses buat lapaknya.",1
"pengiriman cepat , produk juga o.k terima kasih",1
Barang sudah kami terima. terima kasih,1
sesuai pesanan.pelayanan memuaskan,1
suuuuuuiiiiiiiiiiiiiippppppppppp,1
"Barang sudah sampai gan, fast respond trus barang sesuai deskripsi lah pokoknya. Mantap lah",1
"mantab
recomended
lanjutkan",1
Barang sesuai dengan deksripsi dan foto,1
barang sangat bagus kuat dan sesuai harapan,1
"barang bagus sesuai deskripsi, pengiriman cepat, packing rapih dan aman, mantapp dehhh 5 bintang utk agan",1
makasih barangnya udah sampai,1
"bagus, sesuai harapan",1
"Kualitas mantap, harga murah, pengiriman cepat. Terimakasih.",1
"brg sampe sesuai pesanan + bonusnya, mksh gan.....",1
"Barang sudah sampai, respon seller cepat, sudah dicoba dan berfungai dengan baik. terima kasih gan, sukses terus jualannya",1
barang sudah di terima..,1
Makasih gan brg dah sampe,1
"barang sesuai dgn pesanan. recommended
thx tokopedia dan cahaya belawa ,sukses terus utk keduanya",1
barang ok. response cepat ........................................,1
Barang sesuai yg diiklankan.. respons penjual sangat cepat. Bravo.....!!!,1
"Sudah diterima, sip. sesuai dengan deskripsi",1
terimakasih barang sdh diterima,1
"barang sudah diterima dengan baik, thanks....",1
"mantab, barang bagus...tembakan kenceng, pakai isi staples model T 15 mm masuk...
seller fast response, walaupun ada kendala sedikit, follow upnya luar biasa...
thx u bos...sukses selalu",1
Sudah sampai. Sesuai dengan pesanan. Terima kasih gan,1
"Barang sudah diterima ......... kualitas bagus, top seller",1
"Barang sudah sampai, pengiriman via gojek, terima kasih atas respon dan pelayannnya yang baik..",1
mantapppp gaaannnn .....................,1
mantab gan thanks..................................................................................,1
"dipacking dgn baik, ada segel selotip..barang belum dipakai tapi terlihat dapat berfungsi dgn baik..made in china",1
barang ok oh iya untuk refil isi ualangx bli d toko ap ya?? trima kasih,1
barang sudah diterima dengan baik,1
respon dan pengiriman cepat banget.... paking rapi dan aman.... uda di coba dan tidak ada masalah..... sukses gan....,1
Barang telah diterima dengan selamat dan waktu pengiriman relatip singkat...pokoknya siiip dah...,1
baguuuuuuuuuuuuuuuuuusssssssss,1
Terima kasih yaaaaa barangnya sudah sampai,1
"respon cepat, barang bagusss sesuai iklan",1
trimkasih sesui pesanan mantap poll,1
makasih brng sdh aku trima dngn selamat...,1
oke barang udah sampai gan makasih ya gan,1
"Cakeeeeeeeeep,, next belanja lagi dah",1
"Termiakasih gan, barang cepet sampai dan barang bagus.",1
"trim gan, barangnya sudah sampai. barangnya okhe, daya dorongnya kencang udah saya coba.",1
"barang sdh nyampe , tks cepat responnya , tapi belum dicoba",1
bagus juga gan.  pas cobain tangan saya sampe sobek kena tancap.,1
"Thank's,,,,,,,,,,,,,,,,,  brang smpai dg baik",1
"Barang sesuai deskripsi, pengiriman cepat.",1
barang bagus sudah saya tes respon cepat thank youuuuuuuuu,1
Barangnya cepat datangnya...Barangnya juga bagus dah dicoba tembakannya kenceng..thanks tokopedia...tambah sukses,1
Cepat dan memuaskan seauai gambar,1
"biar bintang yang bicara,thank",1
"express banget dah pokoknya,barangnya mantapp",1
"Kualitas produk baik. barang sampai langsung di tes nembak kaca dan ternyata pecah. hehehe
pengiriman dan pelayanan juga baik",1
"pesanan saya sudah sampai, cepat kirimnya. dan barang sesuai deskripsi produk. terimakasih.",1
Bagus dan mempermudah tugas dengan baik,1
Mantap..sesuai deskripsi ^.^,1
terima kasih terima kasih,1
"Reksell.....👍
Proses,pengiriman cepat",1
Barang sudah sampai packing rapi barang sesuai transaksi,1
Maksih barang sampai dengan peking yabg baik.. maksih allhamdulilillah,1
mantap biar bintang berbicara,1
"Mantul puas bangt sore tf besoknya udh smpe,,barang sesuai pesanan.. Good job",1
Barang mantaapppppp...cepat n work ittt,1
Pakunya kuat. Barang asli. Sesuai dgn foto,1
superrrrrrrrrrrrrrrr,1
Mantap gan sesuai gambar dan pesanan,1
Pas mantapppppppppppppppppp,1
Fast respon fast delivery. Tapi blm dicoba bagus gaknya.,1
Recommended seller..........,1
Barang sudah di terima dengan baik. Tks,1
"barang ori, sesuai dgn deskripsi",1
"Mantab nih, barang sesuai judul, foto dn deskripsi.. 😁😁",1
Produk sesuai. Berfungsi baik. Thanks.,1
......................,1
Untuk respon cukup cepat &amp; untuk pengiriman standard sesuai dengan pesanan,1
"Respon penjual cepat dan ramah, barang bagus meskipun warnanya gk hitam tpi gk papa kualitas tetep ok ....",1
Sesuai deskripsi.....,1
Barang sesuai deskripsi. Respon penjual dan pengiriman cukup cepat. Barang belum dicoba.,1
terima kasih respon cepatnya gan,1
Fast respond dan cepat sampai,1
Zipp...... ....... .....,1
pengiriman cepat.. dicoba juga sesuai ekpetasi.. terima kasih,1
Puas!barang asli krisbow.terimakasih,1
"Sesuai Pesanan, pengiriman cepat dan packingnya aman. terimakasih",1
Thanks.....dah terima..... Barang bekerja dengan baik......,1
mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap,1
"barang sdh sampai .
sesuai dgn gambar trimksh.",1
terima kasih barangnya sudah sampai,1
Packing Baik. Cepat Sampai. Barang Sesuai Pesanan,1
brg baguss.. cepat sampai,1
mantap gan cpt bgt kmrn trf skrng sampe padahal pke JNE reg,1
Fast respon dan cepat pengirimannya. Good seller,1
Sudah dicoba dan berfungsi dengan baik.,1
"pengiriman super cepat, jam 10.00 transfer lalu jam 13.00 barang sudah saya terima .. barang sesuai deskripsi dan gambar .. terima kasih ya .. recommended seller",1
barang sesuai dengan yg ada difoto ... mantaps,1
brang UD smpai kondisi brang ok,1
recommended lah pokoknya...,1
mantapppppppppp deh pokoknya recomen buat yg lain,1
"respon cepat, barang sesuai, paket rapi dan aman...
thanks...",1
"barang bagus, tidak ada kendala baik di pengiriman maupun di unit barangnya",1
awalnya bagus tp setelah dipakai agak lama jd kurang kencang..padahal merek krisbow.,1
"barang udh nyampe sesuai pesanan, sayang ternyata ga bisa make isi staples stationery biasa yg no.3, harus di deskripsi di tulis ukuran isi staples nya..",1
barangnya ok .......................................................,1
"produk mantap, sesuai gambar, tembakan juga kuat semoga awet, tq",1
kenceng gan. . . siiipp.......!,1
"Isi staple gun sih bagus. Krn ternyata staple gun Mollar yg saya beli di toko ini yg ga bagus. Sekali tembak, keluar 2",1
"Siip mantap, barang sudah diterima
Respon cepat ,👍",1
"Barang sesuai pesanan, packing rapih, mantapp",1
sampai dengan cepat terima kasih banyak,1
Bagus ... murah berkualitas .recomended,1
Sudah diterima dengan baik dan bisa di pakai.,1
Barang sudah diterima dg baik. Thx,1
"Barang bagus, kualitas sesuai harga",1
"Berfungsi, sesuai harga semoga awet",1
bukan merk kenmaster ternyata tpp gpp yg pentg bisa dipake,1
"Tembakannya kenceng jg,..
Mantap kang..nuhun..",1
terimakasih sudah saya terima dengan baik,1
"alat bekerja baik, meja kayu tembus, fast respon",1
Respon dan proses cepat,1
Lihat bintangnya aja dahhhhh,1
"Semoga bisa kerja sama 

Bos",1
"pesanan udah sampai, produk sesuai deskripsi",1
Mantappppppppppppppppppppp,1
biarkan bintang yang bicara,1
Ok............................,1
Barang sudah diterima dengan baik...,1
"Produk bagus, murah sesuai foto",1
"Pengiriman cepat, Barang bagus, sudah dicoba &amp;#34;mantap&amp;#34;",1
Matab...good...sesuai permintaan...,1
Sudah d tes. Bagus dan lancar,1
mantabh gan ..recomend seller,1
thanks barang sudah sampai ..,1
"sudah di terima bos
packing bagus, aman",1
"paket sdh sampai, produk berfungsi dgn baik.",1
respon cepat...kwalitas sesuai deskripsi.,1
Barang sesuai pesanan dan pengiriman cepat,1
"Fast response, barang sesuai pesanan👍",1
Barang sesuai dengan pesanan,1
"Produk okay..sesuai deskripsi dan berfungsi baik,mudah2an awet",1
"mantap gan packing rapih 
barang recommend.. respon cepat",1
Sip...........................,1
Naiis tp suka jam kadang2.  Udah capek2 di pencet mana keras:(,1
Rekomendasi buat yg seneng belanja 👍👍👍👍,1
Produk sesuai dengan apa yg ada di pict,1
"Mantap bosss
Sesuai deskripsi
Recomended saller",1
Respon dan pengiriman cepat...cm dikurir agak  lmbt. Packing aman dan rapi... Barang sesuai gambar dan berfungsi dengan baik .. Terima kasih...recommended seller..,1
Terima kasih Gan ya barang sampai dengan selamat,1
"Respon dan pengiriman cepat, 👍🏻👍🏻👍🏻👍🏻👍🏻",1
"Barang telah diterima, Barang oke banget...",1
Nampak fisiknya berkualitas smoga awet...,1
"Makasih gan, sesuai ekspektasi, sudah dicoba barang berfungsi dg baik.
 Recommended seller...!",1
"keceh gan,  memuaskan...! 
terimakasih",1
goooooodddddddddddddddd.........................,1
makassi..............................,1
Sesuai deskripsi....ok...,1
Rekomended seller barang sesuai pesanan,1
sip.... .   ..............................,1
"Sesuai deskripsi...kualitas baik,profesional seller.",1
"Mantab, semoga sukses selalu",1
Pengiriman mantaaap.......,1
Produk ok. Pengiriman cepat. Tp produk agak penyok sedikit.,1
Barang bagus.....top dech...,1
Sudah ditangan...................,1
Mantap stapler gun nya..,1
Barang bagus paking rapi thanks.,1
"Sudah sampai gan, terimakasih ...",1
Saya serahkn bintang y bicara . Barang sesui &amp; cepat datangnya,1
"Barang sudah diterima dalam kondisi baik, pengiriman cepat",1
Makasihh....barang sesuai deskripsi,1
Sesuai pesanan..packing rapi dan fast respon fast delivery 😍,1
"Packing rapi, aman, fast respon",1
Fast respon....pokok e siiiip,1
barang sesuai deskripsi dan bagus thanks,1
Barang sesuai pesanan.... Lancar... Siiip,1
